TECNOLOGIA INSTALADA,INSTITUCION,TURNO/HORARIO,NIVEL,REGION,MUNICIPIO,LOCALIDAD,DOMICILIO,ESTATUS,CODIGO POSTAL
1.0,20.0,74.0,103.0,2.0,127.0,971.0,3089.0,2.0,45200.0
1.0,20.0,79.0,83.0,0.0,56.0,507.0,3684.0,2.0,47460.0
1.0,7.0,74.0,103.0,10.0,129.0,346.0,2765.0,2.0,45400.0
0.0,20.0,74.0,103.0,13.0,23.0,939.0,2722.0,1.0,48500.0
1.0,20.0,74.0,87.0,2.0,40.0,346.0,285.0,2.0,44360.0
1.0,14.0,74.0,103.0,10.0,98.0,346.0,1790.0,2.0,49250.0
0.0,20.0,74.0,107.0,2.0,104.0,983.0,4359.0,1.0,45530.0
1.0,7.0,74.0,103.0,2.0,1.0,346.0,2886.0,2.0,45700.0
0.0,20.0,74.0,103.0,3.0,111.0,99.0,1405.0,1.0,47730.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,1812.0,0.0,44930.0
0.0,20.0,79.0,97.0,13.0,5.0,31.0,2864.0,1.0,46600.0
0.0,20.0,79.0,103.0,2.0,40.0,346.0,1212.0,1.0,44960.0
1.0,20.0,79.0,103.0,2.0,40.0,346.0,4078.0,2.0,44840.0
1.0,22.0,74.0,103.0,2.0,127.0,1034.0,4000.0,2.0,45500.0
1.0,22.0,74.0,103.0,2.0,127.0,1034.0,1711.0,2.0,45090.0
1.0,23.0,74.0,103.0,10.0,92.0,936.0,28.0,2.0,45400.0
0.0,20.0,74.0,103.0,10.0,109.0,425.0,1405.0,1.0,49840.0
1.0,22.0,74.0,103.0,2.0,40.0,346.0,198.0,2.0,44740.0
0.0,22.0,74.0,103.0,12.0,67.0,692.0,3874.0,1.0,49870.0
0.0,23.0,74.0,103.0,10.0,109.0,346.0,1314.0,1.0,45400.0
3.0,20.0,74.0,107.0,13.0,89.0,516.0,2417.0,2.0,45335.0
1.0,20.0,74.0,7.0,10.0,131.0,132.0,4656.0,2.0,49000.0
0.0,20.0,79.0,7.0,6.0,121.0,1020.0,3783.0,0.0,46100.0
0.0,20.0,74.0,97.0,5.0,17.0,554.0,231.0,1.0,48940.0
0.0,23.0,74.0,17.0,10.0,129.0,346.0,3752.0,1.0,45400.0
0.0,20.0,74.0,97.0,2.0,104.0,983.0,2658.0,0.0,45580.0
0.0,20.0,74.0,103.0,2.0,40.0,346.0,1033.0,1.0,44970.0
0.0,20.0,58.0,97.0,2.0,120.0,1018.0,4728.0,1.0,45730.0
1.0,20.0,79.0,107.0,8.0,33.0,237.0,1405.0,2.0,48740.0
1.0,20.0,79.0,103.0,0.0,56.0,507.0,911.0,2.0,47400.0
1.0,20.0,74.0,107.0,1.0,99.0,959.0,3660.0,2.0,47600.0
1.0,20.0,74.0,107.0,2.0,107.0,987.0,390.0,2.0,45412.0
0.0,20.0,79.0,103.0,2.0,104.0,983.0,3501.0,1.0,45588.0
1.0,20.0,74.0,103.0,5.0,12.0,55.0,4293.0,2.0,48900.0
1.0,5.0,74.0,103.0,0.0,97.0,953.0,908.0,2.0,45400.0
0.0,20.0,74.0,97.0,5.0,54.0,573.0,1405.0,1.0,48850.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,137.0,1.0,45036.0
1.0,17.0,28.0,89.0,2.0,104.0,752.0,332.0,2.0,45625.0
3.0,23.0,74.0,103.0,8.0,34.0,850.0,4521.0,2.0,45400.0
0.0,20.0,74.0,97.0,13.0,2.0,702.0,1799.0,1.0,46730.0
0.0,20.0,74.0,97.0,13.0,37.0,328.0,1827.0,1.0,46500.0
1.0,20.0,79.0,107.0,10.0,126.0,339.0,3499.0,2.0,45765.0
1.0,23.0,74.0,66.0,2.0,103.0,346.0,3990.0,2.0,45400.0
0.0,20.0,77.0,103.0,2.0,40.0,346.0,2517.0,0.0,44960.0
0.0,20.0,74.0,103.0,2.0,104.0,983.0,2744.0,1.0,45590.0
1.0,20.0,79.0,103.0,5.0,12.0,55.0,1906.0,2.0,48900.0
1.0,20.0,79.0,103.0,2.0,40.0,346.0,1401.0,2.0,44910.0
0.0,20.0,74.0,97.0,0.0,56.0,188.0,2932.0,0.0,47400.0
3.0,20.0,74.0,107.0,0.0,116.0,810.0,1405.0,2.0,47585.0
1.0,20.0,74.0,107.0,5.0,22.0,127.0,981.0,2.0,45400.0
0.0,20.0,74.0,97.0,2.0,104.0,983.0,1780.0,0.0,45628.0
0.0,20.0,74.0,97.0,13.0,89.0,929.0,4479.0,1.0,45300.0
0.0,20.0,74.0,107.0,2.0,28.0,662.0,3061.0,0.0,45480.0
0.0,20.0,74.0,97.0,2.0,104.0,983.0,3293.0,0.0,45580.0
1.0,20.0,74.0,103.0,2.0,127.0,1034.0,874.0,2.0,45180.0
1.0,20.0,74.0,103.0,3.0,113.0,834.0,165.0,2.0,49440.0
0.0,23.0,74.0,103.0,1.0,0.0,4.0,358.0,1.0,45400.0
1.0,22.0,74.0,103.0,3.0,19.0,24.0,3623.0,2.0,45920.0
0.0,11.0,74.0,103.0,13.0,5.0,346.0,2834.0,0.0,45400.0
1.0,20.0,74.0,103.0,13.0,5.0,31.0,2439.0,2.0,46620.0
0.0,17.0,28.0,89.0,2.0,40.0,656.0,4395.0,1.0,44700.0
1.0,20.0,77.0,103.0,2.0,127.0,1034.0,4409.0,2.0,45140.0
0.0,20.0,74.0,97.0,2.0,107.0,987.0,922.0,0.0,45400.0
1.0,22.0,74.0,103.0,13.0,32.0,891.0,2247.0,2.0,45350.0
0.0,20.0,74.0,97.0,4.0,69.0,721.0,927.0,0.0,48330.0
0.0,20.0,74.0,103.0,2.0,127.0,1034.0,4677.0,0.0,45060.0
0.0,20.0,79.0,103.0,2.0,40.0,346.0,238.0,1.0,44960.0
1.0,20.0,74.0,107.0,13.0,89.0,929.0,4476.0,2.0,45300.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,2082.0,0.0,44970.0
0.0,11.0,74.0,103.0,1.0,99.0,346.0,1405.0,0.0,45400.0
1.0,17.0,23.0,84.0,10.0,11.0,52.0,466.0,2.0,49200.0
1.0,17.0,40.0,89.0,2.0,107.0,714.0,2317.0,2.0,45420.0
0.0,20.0,79.0,97.0,2.0,127.0,1034.0,2024.0,1.0,45068.0
0.0,7.0,74.0,97.0,2.0,127.0,346.0,3865.0,1.0,44790.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,3415.0,2.0,44320.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,1704.0,0.0,44770.0
0.0,20.0,74.0,103.0,2.0,104.0,983.0,3501.0,0.0,45588.0
3.0,3.0,74.0,103.0,6.0,15.0,383.0,1481.0,2.0,45400.0
0.0,20.0,74.0,103.0,13.0,5.0,770.0,66.0,0.0,46700.0
0.0,22.0,74.0,103.0,6.0,24.0,147.0,3676.0,0.0,46200.0
0.0,20.0,74.0,107.0,2.0,127.0,443.0,1893.0,0.0,45066.0
0.0,20.0,74.0,97.0,2.0,104.0,983.0,4412.0,1.0,45599.0
1.0,22.0,74.0,103.0,2.0,103.0,981.0,2351.0,2.0,45640.0
0.0,20.0,74.0,107.0,6.0,15.0,460.0,1405.0,1.0,46130.0
0.0,11.0,74.0,103.0,13.0,23.0,134.0,2801.0,1.0,45400.0
1.0,20.0,79.0,103.0,1.0,99.0,959.0,2102.0,2.0,47600.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,912.0,2.0,44230.0
0.0,20.0,79.0,103.0,2.0,107.0,155.0,148.0,1.0,45410.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,4257.0,0.0,45080.0
0.0,20.0,74.0,103.0,13.0,4.0,14.0,1405.0,1.0,45380.0
0.0,22.0,74.0,103.0,2.0,127.0,1034.0,578.0,0.0,45200.0
0.0,20.0,74.0,97.0,4.0,69.0,721.0,992.0,1.0,48335.0
1.0,12.0,68.0,103.0,9.0,58.0,617.0,4142.0,2.0,45400.0
0.0,20.0,79.0,103.0,2.0,104.0,840.0,1562.0,1.0,45620.0
1.0,22.0,74.0,103.0,1.0,99.0,959.0,1113.0,2.0,47600.0
1.0,20.0,74.0,107.0,2.0,120.0,1018.0,4573.0,2.0,45730.0
1.0,17.0,8.0,84.0,8.0,117.0,1007.0,4545.0,2.0,48000.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,2213.0,2.0,44720.0
1.0,20.0,74.0,107.0,0.0,36.0,322.0,3924.0,2.0,47270.0
0.0,20.0,74.0,97.0,2.0,107.0,714.0,786.0,0.0,45427.0
0.0,20.0,74.0,103.0,0.0,56.0,188.0,1405.0,1.0,47400.0
0.0,20.0,74.0,107.0,6.0,42.0,982.0,2258.0,1.0,46290.0
1.0,7.0,74.0,103.0,1.0,83.0,346.0,483.0,2.0,45400.0
0.0,20.0,74.0,107.0,1.0,83.0,496.0,4556.0,0.0,47140.0
0.0,20.0,74.0,103.0,6.0,24.0,147.0,4571.0,0.0,46200.0
0.0,20.0,74.0,97.0,4.0,69.0,721.0,2074.0,0.0,48290.0
0.0,20.0,74.0,107.0,10.0,126.0,85.0,447.0,1.0,45788.0
0.0,22.0,74.0,103.0,4.0,69.0,367.0,2040.0,1.0,48280.0
0.0,20.0,79.0,103.0,2.0,107.0,987.0,3175.0,1.0,45402.0
0.0,20.0,79.0,97.0,2.0,104.0,983.0,4385.0,0.0,45620.0
1.0,20.0,79.0,103.0,2.0,104.0,983.0,3568.0,2.0,45500.0
3.0,20.0,79.0,7.0,0.0,65.0,619.0,1405.0,2.0,47540.0
0.0,18.0,74.0,103.0,2.0,40.0,346.0,295.0,1.0,45400.0
0.0,20.0,79.0,103.0,12.0,93.0,940.0,453.0,1.0,49900.0
0.0,20.0,79.0,97.0,2.0,40.0,346.0,133.0,1.0,44450.0
1.0,22.0,74.0,103.0,1.0,79.0,830.0,2280.0,2.0,47170.0
1.0,22.0,74.0,103.0,1.0,83.0,849.0,459.0,2.0,47140.0
0.0,23.0,74.0,103.0,13.0,82.0,346.0,249.0,0.0,46700.0
1.0,20.0,74.0,103.0,2.0,51.0,387.0,3472.0,2.0,45880.0
0.0,20.0,74.0,97.0,6.0,85.0,530.0,1405.0,1.0,46240.0
1.0,20.0,79.0,103.0,2.0,104.0,983.0,436.0,2.0,45520.0
1.0,20.0,74.0,103.0,0.0,56.0,507.0,3156.0,2.0,47400.0
0.0,22.0,74.0,103.0,5.0,54.0,439.0,3242.0,1.0,48850.0
0.0,20.0,74.0,97.0,10.0,126.0,835.0,2666.0,0.0,45770.0
1.0,22.0,74.0,103.0,2.0,40.0,346.0,1043.0,2.0,44469.0
0.0,20.0,74.0,83.0,1.0,76.0,793.0,2766.0,0.0,47190.0
1.0,20.0,74.0,107.0,4.0,69.0,721.0,3040.0,2.0,48290.0
1.0,22.0,74.0,103.0,3.0,68.0,699.0,1879.0,2.0,45950.0
1.0,20.0,74.0,103.0,3.0,68.0,980.0,2100.0,2.0,45950.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,2627.0,0.0,44960.0
0.0,20.0,79.0,103.0,2.0,107.0,987.0,3788.0,1.0,45400.0
1.0,1.0,74.0,103.0,13.0,57.0,615.0,2425.0,2.0,46470.0
3.0,3.0,74.0,103.0,6.0,61.0,885.0,1481.0,2.0,45400.0
1.0,20.0,74.0,107.0,2.0,40.0,346.0,377.0,2.0,44300.0
0.0,20.0,74.0,107.0,5.0,12.0,55.0,4506.0,0.0,48900.0
0.0,20.0,74.0,97.0,0.0,56.0,504.0,1405.0,0.0,47400.0
0.0,20.0,74.0,87.0,2.0,127.0,1034.0,1405.0,0.0,45230.0
0.0,20.0,74.0,97.0,5.0,54.0,417.0,2631.0,1.0,48870.0
0.0,20.0,74.0,97.0,13.0,23.0,134.0,2001.0,1.0,48500.0
0.0,20.0,74.0,97.0,5.0,12.0,55.0,3010.0,1.0,48900.0
1.0,22.0,74.0,103.0,13.0,101.0,428.0,2970.0,2.0,46760.0
0.0,20.0,74.0,103.0,6.0,24.0,147.0,2847.0,0.0,46200.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,746.0,1.0,45086.0
0.0,11.0,74.0,103.0,2.0,103.0,981.0,670.0,1.0,45400.0
0.0,20.0,79.0,97.0,2.0,104.0,983.0,1780.0,1.0,45588.0
0.0,11.0,74.0,103.0,13.0,23.0,346.0,1405.0,1.0,45400.0
1.0,22.0,74.0,103.0,2.0,127.0,1034.0,3668.0,2.0,45010.0
0.0,20.0,74.0,92.0,2.0,40.0,346.0,853.0,0.0,44270.0
0.0,20.0,74.0,103.0,2.0,35.0,820.0,4200.0,0.0,45694.0
0.0,20.0,74.0,107.0,1.0,124.0,616.0,3163.0,1.0,47330.0
0.0,20.0,74.0,97.0,13.0,5.0,572.0,4572.0,1.0,46726.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,2983.0,1.0,45130.0
0.0,23.0,74.0,34.0,12.0,93.0,346.0,3157.0,1.0,45400.0
0.0,20.0,79.0,103.0,2.0,127.0,1034.0,3812.0,0.0,45050.0
0.0,23.0,74.0,103.0,2.0,127.0,346.0,637.0,1.0,45400.0
0.0,20.0,79.0,97.0,2.0,35.0,541.0,4389.0,1.0,45690.0
0.0,20.0,79.0,103.0,2.0,127.0,1034.0,1836.0,0.0,45180.0
0.0,20.0,74.0,103.0,2.0,127.0,1034.0,1112.0,1.0,45180.0
0.0,20.0,79.0,103.0,2.0,104.0,983.0,426.0,1.0,45618.0
0.0,20.0,74.0,103.0,2.0,127.0,346.0,1405.0,1.0,45400.0
1.0,20.0,74.0,107.0,2.0,40.0,346.0,1184.0,2.0,44890.0
0.0,20.0,77.0,103.0,2.0,40.0,346.0,507.0,0.0,44820.0
1.0,22.0,74.0,103.0,2.0,127.0,1034.0,3848.0,2.0,45190.0
0.0,20.0,74.0,103.0,2.0,132.0,44.0,2923.0,0.0,45430.0
0.0,20.0,79.0,97.0,2.0,127.0,1034.0,4059.0,1.0,45060.0
1.0,17.0,8.0,89.0,10.0,38.0,753.0,4714.0,2.0,49130.0
0.0,20.0,74.0,103.0,2.0,127.0,1034.0,177.0,0.0,45020.0
1.0,20.0,74.0,103.0,12.0,91.0,426.0,1405.0,2.0,49650.0
1.0,23.0,74.0,25.0,2.0,127.0,346.0,1067.0,2.0,45400.0
1.0,22.0,74.0,103.0,13.0,2.0,20.0,1384.0,2.0,46730.0
1.0,20.0,79.0,103.0,1.0,46.0,372.0,3085.0,2.0,47120.0
0.0,20.0,79.0,103.0,2.0,103.0,566.0,1058.0,1.0,45640.0
0.0,17.0,29.0,89.0,1.0,99.0,805.0,4713.0,0.0,47722.0
1.0,20.0,74.0,103.0,0.0,36.0,322.0,4478.0,2.0,47270.0
0.0,20.0,74.0,103.0,2.0,103.0,981.0,2948.0,0.0,45670.0
0.0,20.0,79.0,97.0,2.0,107.0,987.0,349.0,0.0,45426.0
0.0,17.0,8.0,84.0,5.0,17.0,104.0,598.0,1.0,48930.0
1.0,20.0,74.0,107.0,2.0,127.0,452.0,7.0,2.0,45200.0
0.0,20.0,79.0,103.0,2.0,103.0,871.0,3305.0,0.0,45650.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,3384.0,0.0,45030.0
1.0,20.0,74.0,103.0,2.0,104.0,983.0,4399.0,2.0,45590.0
1.0,20.0,79.0,103.0,1.0,6.0,36.0,1555.0,2.0,47184.0
0.0,22.0,74.0,103.0,13.0,23.0,411.0,2338.0,0.0,48530.0
0.0,22.0,74.0,103.0,1.0,76.0,587.0,3034.0,0.0,47190.0
2.0,7.0,74.0,97.0,2.0,127.0,346.0,4066.0,2.0,45085.0
0.0,20.0,74.0,107.0,2.0,107.0,987.0,3073.0,1.0,45410.0
1.0,17.0,8.0,84.0,10.0,87.0,921.0,605.0,2.0,49300.0
0.0,20.0,74.0,97.0,2.0,107.0,987.0,1296.0,0.0,45400.0
1.0,20.0,75.0,103.0,2.0,40.0,346.0,1778.0,2.0,44370.0
0.0,20.0,74.0,103.0,2.0,132.0,83.0,990.0,1.0,45430.0
1.0,20.0,77.0,103.0,2.0,40.0,346.0,832.0,2.0,44600.0
1.0,22.0,74.0,103.0,2.0,44.0,368.0,669.0,2.0,45350.0
0.0,20.0,74.0,103.0,2.0,51.0,769.0,1406.0,1.0,45880.0
1.0,20.0,79.0,103.0,3.0,47.0,754.0,2337.0,2.0,47910.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,2516.0,0.0,44960.0
1.0,20.0,74.0,103.0,5.0,17.0,487.0,4194.0,2.0,48930.0
0.0,20.0,79.0,7.0,10.0,98.0,956.0,1397.0,1.0,49250.0
0.0,11.0,74.0,103.0,11.0,114.0,346.0,1405.0,1.0,45400.0
0.0,20.0,74.0,97.0,5.0,54.0,439.0,2133.0,1.0,48850.0
0.0,20.0,74.0,107.0,2.0,107.0,987.0,391.0,0.0,45400.0
1.0,22.0,74.0,103.0,0.0,65.0,669.0,323.0,2.0,47540.0
1.0,20.0,74.0,103.0,3.0,64.0,660.0,1883.0,2.0,47800.0
3.0,20.0,74.0,107.0,6.0,20.0,133.0,3025.0,2.0,46300.0
1.0,20.0,74.0,7.0,10.0,87.0,921.0,829.0,2.0,49300.0
0.0,20.0,74.0,103.0,2.0,127.0,1034.0,2478.0,0.0,45070.0
1.0,20.0,74.0,103.0,0.0,56.0,342.0,849.0,2.0,47480.0
1.0,20.0,58.0,7.0,3.0,30.0,171.0,32.0,2.0,45400.0
1.0,20.0,74.0,103.0,12.0,55.0,455.0,3249.0,2.0,49460.0
1.0,22.0,74.0,103.0,2.0,77.0,824.0,2454.0,2.0,47000.0
0.0,7.0,74.0,97.0,2.0,104.0,346.0,907.0,1.0,45601.0
0.0,20.0,74.0,103.0,13.0,2.0,702.0,149.0,1.0,46730.0
0.0,23.0,74.0,103.0,2.0,127.0,346.0,2908.0,1.0,45400.0
0.0,20.0,74.0,97.0,2.0,104.0,983.0,1303.0,0.0,45599.0
1.0,20.0,74.0,7.0,10.0,131.0,132.0,805.0,2.0,49000.0
0.0,11.0,74.0,103.0,5.0,12.0,346.0,1405.0,0.0,45400.0
1.0,20.0,74.0,103.0,12.0,67.0,692.0,3116.0,2.0,49870.0
0.0,20.0,79.0,103.0,6.0,42.0,645.0,2821.0,1.0,46260.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,3700.0,0.0,45188.0
0.0,20.0,79.0,97.0,1.0,6.0,36.0,2446.0,0.0,47182.0
0.0,20.0,74.0,103.0,2.0,107.0,987.0,2444.0,0.0,45400.0
1.0,20.0,74.0,107.0,4.0,16.0,313.0,4047.0,2.0,48400.0
3.0,20.0,74.0,107.0,3.0,53.0,767.0,1405.0,2.0,47925.0
0.0,20.0,74.0,103.0,2.0,103.0,377.0,3097.0,0.0,45650.0
0.0,20.0,79.0,103.0,2.0,103.0,498.0,1367.0,1.0,45655.0
1.0,22.0,74.0,103.0,10.0,114.0,1000.0,1910.0,2.0,49800.0
1.0,22.0,74.0,103.0,2.0,127.0,1034.0,4455.0,2.0,45051.0
1.0,22.0,74.0,103.0,13.0,32.0,185.0,2971.0,2.0,45350.0
1.0,20.0,79.0,103.0,5.0,22.0,127.0,302.0,2.0,48970.0
0.0,20.0,74.0,103.0,3.0,64.0,842.0,452.0,1.0,47780.0
0.0,20.0,79.0,97.0,2.0,104.0,983.0,1957.0,0.0,45599.0
0.0,23.0,74.0,67.0,2.0,107.0,346.0,2428.0,1.0,45400.0
1.0,20.0,58.0,87.0,2.0,127.0,1034.0,3798.0,2.0,45189.0
1.0,23.0,74.0,103.0,2.0,77.0,346.0,1992.0,2.0,45400.0
1.0,20.0,79.0,103.0,5.0,12.0,717.0,2306.0,2.0,48900.0
0.0,20.0,74.0,103.0,2.0,104.0,983.0,3036.0,0.0,45580.0
0.0,20.0,74.0,97.0,10.0,128.0,1036.0,215.0,1.0,49600.0
0.0,20.0,74.0,107.0,2.0,40.0,346.0,4482.0,1.0,44720.0
0.0,20.0,74.0,107.0,1.0,76.0,709.0,2956.0,0.0,47180.0
2.0,8.0,74.0,103.0,2.0,127.0,346.0,4376.0,2.0,45019.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,3816.0,0.0,45050.0
0.0,20.0,79.0,97.0,2.0,104.0,983.0,1892.0,0.0,45588.0
0.0,20.0,74.0,107.0,2.0,127.0,1034.0,1117.0,0.0,45130.0
0.0,22.0,74.0,103.0,2.0,127.0,1034.0,1329.0,1.0,45050.0
0.0,20.0,79.0,103.0,13.0,78.0,855.0,3465.0,1.0,46580.0
1.0,20.0,74.0,103.0,2.0,127.0,1034.0,728.0,2.0,45150.0
0.0,20.0,79.0,103.0,2.0,127.0,1034.0,4108.0,0.0,45070.0
1.0,20.0,74.0,103.0,2.0,104.0,983.0,4109.0,2.0,45525.0
0.0,20.0,74.0,103.0,3.0,10.0,781.0,3984.0,0.0,47755.0
0.0,20.0,74.0,97.0,2.0,127.0,1034.0,23.0,0.0,45060.0
0.0,20.0,74.0,7.0,2.0,104.0,983.0,3681.0,0.0,45610.0
0.0,20.0,74.0,105.0,2.0,127.0,1034.0,1869.0,0.0,45070.0
0.0,20.0,74.0,97.0,8.0,96.0,952.0,4636.0,1.0,48570.0
1.0,20.0,74.0,103.0,0.0,56.0,681.0,278.0,2.0,47525.0
0.0,20.0,79.0,97.0,1.0,124.0,1028.0,893.0,1.0,47300.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,3355.0,2.0,44100.0
0.0,20.0,74.0,103.0,2.0,104.0,983.0,4221.0,0.0,45590.0
0.0,20.0,74.0,103.0,2.0,40.0,346.0,1212.0,0.0,44960.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,4277.0,2.0,44380.0
0.0,20.0,74.0,97.0,1.0,118.0,718.0,1405.0,1.0,47380.0
0.0,20.0,74.0,103.0,2.0,107.0,783.0,3705.0,0.0,45400.0
1.0,20.0,74.0,103.0,3.0,53.0,395.0,2305.0,2.0,47910.0
0.0,11.0,74.0,102.0,0.0,74.0,776.0,3826.0,0.0,47590.0
0.0,22.0,74.0,103.0,2.0,103.0,389.0,3667.0,0.0,45640.0
0.0,7.0,74.0,103.0,10.0,131.0,346.0,448.0,1.0,45400.0
0.0,20.0,74.0,103.0,10.0,105.0,149.0,1405.0,1.0,49760.0
0.0,20.0,74.0,103.0,10.0,131.0,458.0,3041.0,1.0,49000.0
1.0,22.0,74.0,103.0,1.0,99.0,95.0,318.0,2.0,47720.0
0.0,20.0,79.0,103.0,2.0,107.0,987.0,3092.0,1.0,45410.0
0.0,20.0,79.0,103.0,2.0,107.0,987.0,3917.0,1.0,45400.0
0.0,20.0,74.0,107.0,2.0,104.0,883.0,1315.0,0.0,45600.0
0.0,20.0,74.0,97.0,2.0,40.0,346.0,476.0,0.0,44270.0
0.0,20.0,74.0,107.0,10.0,92.0,588.0,1182.0,1.0,49340.0
0.0,20.0,74.0,7.0,2.0,104.0,983.0,4319.0,0.0,45620.0
1.0,20.0,74.0,7.0,3.0,53.0,395.0,1242.0,2.0,47910.0
1.0,20.0,74.0,103.0,12.0,25.0,148.0,430.0,2.0,49170.0
0.0,20.0,74.0,103.0,1.0,6.0,79.0,1405.0,1.0,47180.0
0.0,20.0,75.0,103.0,2.0,40.0,346.0,2668.0,1.0,44920.0
0.0,20.0,74.0,103.0,1.0,76.0,968.0,1464.0,0.0,47190.0
0.0,20.0,79.0,103.0,2.0,40.0,346.0,1684.0,0.0,44960.0
1.0,20.0,74.0,103.0,2.0,104.0,983.0,2400.0,2.0,45599.0
0.0,20.0,79.0,103.0,2.0,104.0,983.0,4351.0,1.0,45610.0
0.0,7.0,74.0,103.0,3.0,130.0,346.0,171.0,1.0,45400.0
1.0,20.0,79.0,107.0,9.0,90.0,932.0,382.0,2.0,48200.0
1.0,22.0,74.0,103.0,4.0,69.0,721.0,1084.0,2.0,48350.0
1.0,23.0,74.0,103.0,1.0,0.0,346.0,2616.0,2.0,45400.0
1.0,17.0,8.0,84.0,3.0,102.0,979.0,1986.0,2.0,49400.0
0.0,20.0,74.0,107.0,1.0,76.0,997.0,2945.0,1.0,47180.0
1.0,20.0,74.0,103.0,2.0,127.0,1034.0,4292.0,2.0,45130.0
1.0,15.0,74.0,103.0,3.0,10.0,346.0,4336.0,2.0,47750.0
0.0,20.0,74.0,103.0,12.0,25.0,603.0,1889.0,1.0,49170.0
0.0,20.0,74.0,97.0,2.0,28.0,41.0,1432.0,0.0,45480.0
0.0,20.0,74.0,107.0,1.0,6.0,434.0,1438.0,1.0,47180.0
1.0,20.0,74.0,87.0,3.0,19.0,24.0,3622.0,2.0,45920.0
1.0,20.0,74.0,103.0,1.0,99.0,603.0,1405.0,2.0,47600.0
0.0,20.0,79.0,103.0,2.0,132.0,1041.0,4322.0,1.0,45430.0
0.0,22.0,74.0,103.0,13.0,82.0,889.0,3477.0,1.0,46790.0
0.0,20.0,74.0,97.0,1.0,6.0,36.0,2446.0,0.0,47182.0
1.0,20.0,74.0,103.0,2.0,104.0,983.0,242.0,2.0,45593.0
1.0,23.0,74.0,103.0,9.0,84.0,346.0,1071.0,2.0,45400.0
1.0,13.0,74.0,103.0,10.0,94.0,346.0,2185.0,2.0,49230.0
0.0,20.0,74.0,92.0,8.0,117.0,1006.0,838.0,0.0,48000.0
1.0,20.0,74.0,107.0,5.0,22.0,127.0,460.0,2.0,48970.0
3.0,20.0,74.0,107.0,12.0,86.0,902.0,4603.0,2.0,49970.0
0.0,13.0,74.0,103.0,0.0,36.0,60.0,3362.0,0.0,47280.0
0.0,20.0,79.0,107.0,10.0,114.0,1014.0,1405.0,1.0,49800.0
1.0,20.0,79.0,103.0,2.0,40.0,346.0,291.0,2.0,44290.0
0.0,20.0,79.0,97.0,2.0,104.0,983.0,3293.0,1.0,45580.0
1.0,22.0,74.0,103.0,10.0,131.0,132.0,1121.0,2.0,49000.0
0.0,20.0,74.0,103.0,10.0,92.0,724.0,1405.0,1.0,49340.0
0.0,20.0,79.0,103.0,10.0,126.0,1016.0,3563.0,0.0,45780.0
1.0,20.0,74.0,103.0,3.0,19.0,790.0,2819.0,2.0,45940.0
1.0,22.0,74.0,103.0,10.0,98.0,130.0,1670.0,2.0,49280.0
0.0,20.0,74.0,107.0,2.0,127.0,1034.0,514.0,0.0,45067.0
1.0,22.0,74.0,103.0,5.0,22.0,373.0,1124.0,2.0,48985.0
2.0,20.0,74.0,107.0,2.0,127.0,1034.0,3161.0,2.0,45198.0
0.0,20.0,74.0,103.0,12.0,91.0,16.0,1405.0,1.0,49650.0
0.0,11.0,74.0,102.0,10.0,75.0,785.0,1094.0,1.0,49700.0
1.0,20.0,74.0,7.0,9.0,58.0,617.0,4312.0,2.0,46900.0
1.0,20.0,74.0,107.0,10.0,126.0,1032.0,1099.0,2.0,45750.0
0.0,22.0,74.0,103.0,10.0,105.0,149.0,3038.0,1.0,49760.0
0.0,20.0,74.0,103.0,13.0,82.0,509.0,1569.0,0.0,46770.0
0.0,17.0,29.0,84.0,5.0,17.0,607.0,1531.0,1.0,48945.0
1.0,20.0,74.0,103.0,2.0,40.0,346.0,2382.0,2.0,44280.0
0.0,20.0,79.0,103.0,2.0,104.0,983.0,4070.0,0.0,45625.0
1.0,20.0,74.0,103.0,13.0,5.0,31.0,2295.0,2.0,46680.0
0.0,20.0,79.0,107.0,2.0,107.0,987.0,3907.0,0.0,45410.0
1.0,22.0,74.0,103.0,3.0,19.0,772.0,2638.0,2.0,45915.0
1.0,17.0,23.0,84.0,2.0,127.0,970.0,140.0,2.0,45200.0
0.0,20.0,74.0,103.0,6.0,42.0,517.0,1888.0,1.0,46281.0
0.0,20.0,74.0,103.0,2.0,35.0,294.0,4428.0,1.0,45690.0
0.0,20.0,74.0,103.0,2.0,132.0,249.0,1461.0,0.0,45435.0
